run_id,timestamp,benchmark,scenario,case_id,document_title,position,question,answer,repeat_index,method,method_family,selected_action,retention_ratio,kv_bits,execution_status,backend_status,reason,operating_regime_target,operating_regime_observed,prompt_tokens,generated_tokens,estimated_full_kv_mb,estimated_kv_cache_mb,memory_budget_mb,memory_saved_percent,budget_violation,swap_delta_mb,pageout_delta,swapout_delta,compressed_memory_delta_mb,memory_pressure,bandwidth_pressure,latency_ms_per_token,latency_p95_ms_per_token,tokens_per_second,score,accuracy,delta_score_vs_full,retrieval_success,exact_match,containment,retained_target_token,decision_time_ms,policy_profile,execution_mode,output_text,notes
checkpoint6-document_qa-saturation-10000-1-early-Retention-only-20260503134516,2026-05-03T11:45:16.227310+00:00,checkpoint6_regime_benchmark,document_qa,docqa-010,Course Schedule,early,Where does the systems seminar meet?,Room E4,1,Retention-only,retention,r50_b16,0.5,16,real,real,static benchmark method,saturation,saturation,10000,32,312.5,156.25,160.938,50.0,False,46.602,24.272,0.0,124.272,yellow,0.659312,52.25,68.4,19.139,0.0,0.0,1.0,False,False,False,False,0.0,memory_first,proxy,,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-document_qa-saturation-10000-1-early-Hybrid conservative-20260503134516,2026-05-03T11:45:16.227322+00:00,checkpoint6_regime_benchmark,document_qa,docqa-010,Course Schedule,early,Where does the systems seminar meet?,Room E4,1,Hybrid conservative,hybrid_theoretical,r75_b8,0.75,8,theoretical_only,infeasible,static benchmark method,saturation,saturation,10000,32,312.5,124.453,160.938,60.175,False,37.118,19.333,0.0,98.983,yellow,0.525142,54.725,71.64,18.273,0.0,0.0,1.0,False,False,False,False,0.0,memory_first,proxy,,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-document_qa-saturation-10000-1-early-Hybrid balanced-20260503134516,2026-05-03T11:45:16.227333+00:00,checkpoint6_regime_benchmark,document_qa,docqa-010,Course Schedule,early,Where does the systems seminar meet?,Room E4,1,Hybrid balanced,hybrid_theoretical,r50_b8,0.5,8,theoretical_only,infeasible,static benchmark method,saturation,saturation,10000,32,312.5,82.969,160.938,73.45,False,24.746,12.888,0.0,65.988,yellow,0.350094,53.35,69.84,18.744,0.0,0.0,1.0,False,False,False,False,0.0,memory_first,proxy,,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-document_qa-saturation-10000-1-early-Hybrid aggressive-20260503134516,2026-05-03T11:45:16.227345+00:00,checkpoint6_regime_benchmark,document_qa,docqa-010,Course Schedule,early,Where does the systems seminar meet?,Room E4,1,Hybrid aggressive,hybrid_theoretical,r30_b4,0.3,4,theoretical_only,infeasible,static benchmark method,saturation,saturation,10000,32,312.5,24.891,160.938,92.035,False,7.424,3.867,0.0,19.797,yellow,0.105028,56.65,74.16,17.652,0.0,0.0,1.0,False,False,False,False,0.0,memory_first,proxy,,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-document_qa-saturation-10000-1-early-Ideal dynamic q8-20260503134516,2026-05-03T11:45:16.227360+00:00,checkpoint6_regime_benchmark,document_qa,docqa-010,Course Schedule,early,Where does the systems seminar meet?,Room E4,1,Ideal dynamic q8,theoretical_upper_bound,ideal_r969_b8,0.968898,8,theoretical_only,infeasible,theoretical dynamic upper bound,saturation,saturation,10000,32,312.5,160.777,160.938,48.551,False,47.952,24.975,0.0,127.872,yellow,0.678412,55.929,73.216,17.88,1.0,1.0,0.0,True,True,True,True,0.0,memory_first,proxy,Room E4,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-document_qa-saturation-10000-1-early-Adaptive Lumina-20260503134516,2026-05-03T11:45:16.227392+00:00,checkpoint6_regime_benchmark,document_qa,docqa-010,Course Schedule,early,Where does the systems seminar meet?,Room E4,1,Adaptive Lumina,adaptive,dynamic_r514_b16,0.514485,16,real,real,fp16/bf16 KV path available,saturation,saturation,10000,32,312.5,160.777,160.938,48.551,False,47.952,24.975,0.0,127.872,yellow,0.678412,52.33,68.504,19.11,0.0,0.0,1.0,False,False,False,False,0.0175,memory_first,proxy,,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-document_qa-saturation-10000-1-middle-Full KV-20260503134516,2026-05-03T11:45:16.227409+00:00,checkpoint6_regime_benchmark,document_qa,docqa-011,Incident Report,middle,When did the incident occur?,02:18 local time,1,Full KV,baseline,full_16,1.0,16,budget_infeasible,real,static benchmark method,saturation,saturation,10000,32,312.5,312.5,160.938,0.0,True,93.204,48.544,0.0,248.544,yellow,1.318623,80.898,72.0,12.361,0.98,0.98,0.02,True,True,True,True,0.0,memory_first,proxy,02:18 local time,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-document_qa-saturation-10000-1-middle-Quantized 8-bit-20260503134516,2026-05-03T11:45:16.227421+00:00,checkpoint6_regime_benchmark,document_qa,docqa-011,Incident Report,middle,When did the incident occur?,02:18 local time,1,Quantized 8-bit,static_q8,full_8,1.0,8,budget_infeasible,real,static benchmark method,saturation,saturation,10000,32,312.5,165.938,160.938,46.9,True,49.491,25.777,0.0,131.977,yellow,0.700189,56.971,73.44,17.553,0.98,0.98,0.02,True,True,True,True,0.0,memory_first,proxy,02:18 local time,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-document_qa-saturation-10000-1-middle-Retention-only-20260503134516,2026-05-03T11:45:16.227432+00:00,checkpoint6_regime_benchmark,document_qa,docqa-011,Incident Report,middle,When did the incident occur?,02:18 local time,1,Retention-only,retention,r50_b16,0.5,16,real,real,static benchmark method,saturation,saturation,10000,32,312.5,156.25,160.938,50.0,False,46.602,24.272,0.0,124.272,yellow,0.659312,52.25,68.4,19.139,0.0,0.0,1.0,False,False,False,False,0.0,memory_first,proxy,,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-document_qa-saturation-10000-1-middle-Hybrid conservative-20260503134516,2026-05-03T11:45:16.227444+00:00,checkpoint6_regime_benchmark,document_qa,docqa-011,Incident Report,middle,When did the incident occur?,02:18 local time,1,Hybrid conservative,hybrid_theoretical,r75_b8,0.75,8,theoretical_only,infeasible,static benchmark method,saturation,saturation,10000,32,312.5,124.453,160.938,60.175,False,37.118,19.333,0.0,98.983,yellow,0.525142,54.725,71.64,18.273,1.0,1.0,0.0,True,True,True,True,0.0,memory_first,proxy,02:18 local time,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-document_qa-saturation-10000-1-middle-Hybrid balanced-20260503134516,2026-05-03T11:45:16.227455+00:00,checkpoint6_regime_benchmark,document_qa,docqa-011,Incident Report,middle,When did the incident occur?,02:18 local time,1,Hybrid balanced,hybrid_theoretical,r50_b8,0.5,8,theoretical_only,infeasible,static benchmark method,saturation,saturation,10000,32,312.5,82.969,160.938,73.45,False,24.746,12.888,0.0,65.988,yellow,0.350094,53.35,69.84,18.744,0.0,0.0,1.0,False,False,False,False,0.0,memory_first,proxy,,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-document_qa-saturation-10000-1-middle-Hybrid aggressive-20260503134516,2026-05-03T11:45:16.227467+00:00,checkpoint6_regime_benchmark,document_qa,docqa-011,Incident Report,middle,When did the incident occur?,02:18 local time,1,Hybrid aggressive,hybrid_theoretical,r30_b4,0.3,4,theoretical_only,infeasible,static benchmark method,saturation,saturation,10000,32,312.5,24.891,160.938,92.035,False,7.424,3.867,0.0,19.797,yellow,0.105028,56.65,74.16,17.652,0.0,0.0,1.0,False,False,False,False,0.0,memory_first,proxy,,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-document_qa-saturation-10000-1-middle-Ideal dynamic q8-20260503134516,2026-05-03T11:45:16.227480+00:00,checkpoint6_regime_benchmark,document_qa,docqa-011,Incident Report,middle,When did the incident occur?,02:18 local time,1,Ideal dynamic q8,theoretical_upper_bound,ideal_r969_b8,0.968898,8,theoretical_only,infeasible,theoretical dynamic upper bound,saturation,saturation,10000,32,312.5,160.777,160.938,48.551,False,47.952,24.975,0.0,127.872,yellow,0.678412,55.929,73.216,17.88,1.0,1.0,0.0,True,True,True,True,0.0,memory_first,proxy,02:18 local time,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-document_qa-saturation-10000-1-middle-Adaptive Lumina-20260503134516,2026-05-03T11:45:16.227513+00:00,checkpoint6_regime_benchmark,document_qa,docqa-011,Incident Report,middle,When did the incident occur?,02:18 local time,1,Adaptive Lumina,adaptive,dynamic_r514_b16,0.514485,16,real,real,fp16/bf16 KV path available,saturation,saturation,10000,32,312.5,160.777,160.938,48.551,False,47.952,24.975,0.0,127.872,yellow,0.678412,52.33,68.504,19.11,1.0,1.0,0.0,True,True,True,True,0.0174,memory_first,proxy,02:18 local time,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-document_qa-saturation-10000-1-late-Full KV-20260503134516,2026-05-03T11:45:16.227532+00:00,checkpoint6_regime_benchmark,document_qa,docqa-012,Dataset Card,late,What is the dataset license?,CC-BY-4.0,1,Full KV,baseline,full_16,1.0,16,budget_infeasible,real,static benchmark method,saturation,saturation,10000,32,312.5,312.5,160.938,0.0,True,93.204,48.544,0.0,248.544,yellow,1.318623,80.898,72.0,12.361,0.98,0.98,0.02,True,True,True,True,0.0,memory_first,proxy,CC-BY-4.0,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-document_qa-saturation-10000-1-late-Quantized 8-bit-20260503134516,2026-05-03T11:45:16.227544+00:00,checkpoint6_regime_benchmark,document_qa,docqa-012,Dataset Card,late,What is the dataset license?,CC-BY-4.0,1,Quantized 8-bit,static_q8,full_8,1.0,8,budget_infeasible,real,static benchmark method,saturation,saturation,10000,32,312.5,165.938,160.938,46.9,True,49.491,25.777,0.0,131.977,yellow,0.700189,56.971,73.44,17.553,0.98,0.98,0.02,True,True,True,True,0.0,memory_first,proxy,CC-BY-4.0,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-document_qa-saturation-10000-1-late-Retention-only-20260503134516,2026-05-03T11:45:16.227555+00:00,checkpoint6_regime_benchmark,document_qa,docqa-012,Dataset Card,late,What is the dataset license?,CC-BY-4.0,1,Retention-only,retention,r50_b16,0.5,16,real,real,static benchmark method,saturation,saturation,10000,32,312.5,156.25,160.938,50.0,False,46.602,24.272,0.0,124.272,yellow,0.659312,52.25,68.4,19.139,1.0,1.0,0.0,True,True,True,True,0.0,memory_first,proxy,CC-BY-4.0,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-document_qa-saturation-10000-1-late-Hybrid conservative-20260503134516,2026-05-03T11:45:16.227567+00:00,checkpoint6_regime_benchmark,document_qa,docqa-012,Dataset Card,late,What is the dataset license?,CC-BY-4.0,1,Hybrid conservative,hybrid_theoretical,r75_b8,0.75,8,theoretical_only,infeasible,static benchmark method,saturation,saturation,10000,32,312.5,124.453,160.938,60.175,False,37.118,19.333,0.0,98.983,yellow,0.525142,54.725,71.64,18.273,1.0,1.0,0.0,True,True,True,True,0.0,memory_first,proxy,CC-BY-4.0,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-document_qa-saturation-10000-1-late-Hybrid balanced-20260503134516,2026-05-03T11:45:16.227578+00:00,checkpoint6_regime_benchmark,document_qa,docqa-012,Dataset Card,late,What is the dataset license?,CC-BY-4.0,1,Hybrid balanced,hybrid_theoretical,r50_b8,0.5,8,theoretical_only,infeasible,static benchmark method,saturation,saturation,10000,32,312.5,82.969,160.938,73.45,False,24.746,12.888,0.0,65.988,yellow,0.350094,53.35,69.84,18.744,1.0,1.0,0.0,True,True,True,True,0.0,memory_first,proxy,CC-BY-4.0,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-document_qa-saturation-10000-1-late-Hybrid aggressive-20260503134516,2026-05-03T11:45:16.227590+00:00,checkpoint6_regime_benchmark,document_qa,docqa-012,Dataset Card,late,What is the dataset license?,CC-BY-4.0,1,Hybrid aggressive,hybrid_theoretical,r30_b4,0.3,4,theoretical_only,infeasible,static benchmark method,saturation,saturation,10000,32,312.5,24.891,160.938,92.035,False,7.424,3.867,0.0,19.797,yellow,0.105028,56.65,74.16,17.652,0.9,0.9,0.1,True,True,True,True,0.0,memory_first,proxy,CC-BY-4.0,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-document_qa-saturation-10000-1-late-Ideal dynamic q8-20260503134516,2026-05-03T11:45:16.227603+00:00,checkpoint6_regime_benchmark,document_qa,docqa-012,Dataset Card,late,What is the dataset license?,CC-BY-4.0,1,Ideal dynamic q8,theoretical_upper_bound,ideal_r969_b8,0.968898,8,theoretical_only,infeasible,theoretical dynamic upper bound,saturation,saturation,10000,32,312.5,160.777,160.938,48.551,False,47.952,24.975,0.0,127.872,yellow,0.678412,55.929,73.216,17.88,1.0,1.0,0.0,True,True,True,True,0.0,memory_first,proxy,CC-BY-4.0,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-document_qa-saturation-10000-1-late-Adaptive Lumina-20260503134516,2026-05-03T11:45:16.227634+00:00,checkpoint6_regime_benchmark,document_qa,docqa-012,Dataset Card,late,What is the dataset license?,CC-BY-4.0,1,Adaptive Lumina,adaptive,dynamic_r514_b16,0.514485,16,real,real,fp16/bf16 KV path available,saturation,saturation,10000,32,312.5,160.777,160.938,48.551,False,47.952,24.975,0.0,127.872,yellow,0.678412,52.33,68.504,19.11,1.0,1.0,0.0,True,True,True,True,0.017,memory_first,proxy,CC-BY-4.0,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-document_qa-saturation-10000-1-early-Full KV-20260503134516,2026-05-03T11:45:16.227652+00:00,checkpoint6_regime_benchmark,document_qa,docqa-013,Maintenance Window,early,When does database maintenance begin?,01:00 UTC,1,Full KV,baseline,full_16,1.0,16,budget_infeasible,real,static benchmark method,saturation,saturation,10000,32,312.5,312.5,160.938,0.0,True,93.204,48.544,0.0,248.544,yellow,1.318623,80.898,72.0,12.361,0.98,0.98,0.02,True,True,True,True,0.0,memory_first,proxy,01:00 UTC,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-document_qa-saturation-10000-1-early-Quantized 8-bit-20260503134516,2026-05-03T11:45:16.227664+00:00,checkpoint6_regime_benchmark,document_qa,docqa-013,Maintenance Window,early,When does database maintenance begin?,01:00 UTC,1,Quantized 8-bit,static_q8,full_8,1.0,8,budget_infeasible,real,static benchmark method,saturation,saturation,10000,32,312.5,165.938,160.938,46.9,True,49.491,25.777,0.0,131.977,yellow,0.700189,56.971,73.44,17.553,0.98,0.98,0.02,True,True,True,True,0.0,memory_first,proxy,01:00 UTC,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-document_qa-saturation-10000-1-early-Retention-only-20260503134516,2026-05-03T11:45:16.227677+00:00,checkpoint6_regime_benchmark,document_qa,docqa-013,Maintenance Window,early,When does database maintenance begin?,01:00 UTC,1,Retention-only,retention,r50_b16,0.5,16,real,real,static benchmark method,saturation,saturation,10000,32,312.5,156.25,160.938,50.0,False,46.602,24.272,0.0,124.272,yellow,0.659312,52.25,68.4,19.139,0.0,0.0,1.0,False,False,False,False,0.0,memory_first,proxy,,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-document_qa-saturation-10000-1-early-Hybrid conservative-20260503134516,2026-05-03T11:45:16.227688+00:00,checkpoint6_regime_benchmark,document_qa,docqa-013,Maintenance Window,early,When does database maintenance begin?,01:00 UTC,1,Hybrid conservative,hybrid_theoretical,r75_b8,0.75,8,theoretical_only,infeasible,static benchmark method,saturation,saturation,10000,32,312.5,124.453,160.938,60.175,False,37.118,19.333,0.0,98.983,yellow,0.525142,54.725,71.64,18.273,0.0,0.0,1.0,False,False,False,False,0.0,memory_first,proxy,,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-document_qa-saturation-10000-1-early-Hybrid balanced-20260503134516,2026-05-03T11:45:16.227700+00:00,checkpoint6_regime_benchmark,document_qa,docqa-013,Maintenance Window,early,When does database maintenance begin?,01:00 UTC,1,Hybrid balanced,hybrid_theoretical,r50_b8,0.5,8,theoretical_only,infeasible,static benchmark method,saturation,saturation,10000,32,312.5,82.969,160.938,73.45,False,24.746,12.888,0.0,65.988,yellow,0.350094,53.35,69.84,18.744,0.0,0.0,1.0,False,False,False,False,0.0,memory_first,proxy,,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-document_qa-saturation-10000-1-early-Hybrid aggressive-20260503134516,2026-05-03T11:45:16.227711+00:00,checkpoint6_regime_benchmark,document_qa,docqa-013,Maintenance Window,early,When does database maintenance begin?,01:00 UTC,1,Hybrid aggressive,hybrid_theoretical,r30_b4,0.3,4,theoretical_only,infeasible,static benchmark method,saturation,saturation,10000,32,312.5,24.891,160.938,92.035,False,7.424,3.867,0.0,19.797,yellow,0.105028,56.65,74.16,17.652,0.0,0.0,1.0,False,False,False,False,0.0,memory_first,proxy,,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-document_qa-saturation-10000-1-early-Ideal dynamic q8-20260503134516,2026-05-03T11:45:16.227725+00:00,checkpoint6_regime_benchmark,document_qa,docqa-013,Maintenance Window,early,When does database maintenance begin?,01:00 UTC,1,Ideal dynamic q8,theoretical_upper_bound,ideal_r969_b8,0.968898,8,theoretical_only,infeasible,theoretical dynamic upper bound,saturation,saturation,10000,32,312.5,160.777,160.938,48.551,False,47.952,24.975,0.0,127.872,yellow,0.678412,55.929,73.216,17.88,1.0,1.0,0.0,True,True,True,True,0.0,memory_first,proxy,01:00 UTC,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
